,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
151,2008-09-05,Perth,9.8,21.6,1.2,4.2,10.6,SW,41.0,S,SW,11.0,24.0,69.0,57.0,1021.9,1018.8,1.0,1.0,15.0,19.5,Yes,No
152,2013-11-30,Canberra,6.9,22.7,0.2,,,ENE,39.0,SE,NW,13.0,9.0,50.0,28.0,1018.7,1017.0,5.0,,12.8,21.6,No,No
153,2017-01-27,Mildura,16.6,34.4,0.0,10.2,12.5,SE,26.0,SE,SSW,13.0,9.0,55.0,23.0,1016.3,1013.4,0.0,0.0,20.8,32.0,No,No
154,2014-03-17,Newcastle,13.0,26.5,1.2,,,,,,,0.0,,59.0,,,,0.0,,19.0,,Yes,No
155,2014-07-23,Nhil,0.4,12.5,0.0,,,ENE,33.0,ENE,NE,11.0,15.0,94.0,61.0,1022.6,1017.9,,,1.8,11.5,No,Yes
156,2017-02-20,Darwin,23.7,33.2,11.8,6.0,8.5,SE,39.0,WNW,WNW,7.0,15.0,74.0,67.0,1009.7,1006.3,7.0,5.0,27.6,31.4,Yes,No
157,2011-10-15,Albury,10.3,25.5,0.0,,,W,43.0,E,W,4.0,19.0,77.0,53.0,1009.9,1007.5,,8.0,17.1,23.7,No,No
158,2011-11-22,Wollongong,18.2,20.5,0.8,,,NNW,30.0,N,WSW,9.0,9.0,79.0,90.0,1010.7,1009.5,8.0,7.0,20.0,17.7,No,Yes
159,2016-03-04,SydneyAirport,23.4,30.4,0.0,9.6,10.1,NE,48.0,NNW,NE,15.0,35.0,72.0,49.0,1022.0,1020.0,7.0,2.0,25.1,28.3,No,No
160,2011-03-09,Ballarat,14.7,20.0,1.6,,,N,33.0,,N,0.0,17.0,99.0,99.0,1012.4,1011.4,7.0,8.0,17.5,18.7,Yes,Yes
161,2010-11-22,CoffsHarbour,16.7,24.5,0.2,3.8,8.3,E,30.0,E,E,17.0,19.0,78.0,55.0,1024.3,1023.7,7.0,6.0,19.7,23.6,No,No
162,2015-04-05,MountGambier,6.0,17.3,2.0,0.6,3.8,SW,33.0,NW,SW,9.0,20.0,95.0,56.0,1013.8,1010.7,7.0,7.0,12.5,16.6,Yes,Yes
163,2017-03-01,Townsville,24.0,33.0,0.0,7.8,,ENE,41.0,SSE,ENE,22.0,30.0,62.0,59.0,1012.0,1008.4,,,29.2,31.8,No,No
164,2010-11-21,Ballarat,9.4,23.6,0.0,,,SE,37.0,ESE,SE,24.0,13.0,60.0,57.0,1022.0,1020.1,1.0,,16.0,23.1,No,No
165,2017-01-26,Witchcliffe,15.1,35.7,0.0,,,SSE,39.0,ESE,WSW,9.0,13.0,48.0,20.0,1014.6,1011.7,,,23.9,34.1,No,No
166,2009-11-23,Townsville,24.0,31.5,0.0,11.6,11.7,NE,35.0,ENE,N,22.0,24.0,57.0,50.0,1013.7,1010.6,3.0,4.0,29.1,29.9,No,Yes
167,2012-11-22,CoffsHarbour,18.3,26.0,,5.8,,S,43.0,NW,SSE,13.0,17.0,59.0,72.0,1012.8,1013.2,2.0,6.0,24.4,23.5,,Yes
168,2012-08-27,SalmonGums,4.7,18.8,0.0,,,SSW,22.0,SW,WNW,11.0,11.0,84.0,47.0,,,,,13.4,18.2,No,No
169,2017-02-04,Tuggeranong,15.2,33.0,0.0,,,WNW,33.0,W,W,9.0,13.0,67.0,16.0,1013.6,1010.1,,,21.7,32.5,No,No
170,2011-10-12,MountGambier,8.8,14.6,0.0,2.4,0.3,SSE,24.0,SSW,S,9.0,9.0,68.0,60.0,1021.8,1020.7,8.0,7.0,11.4,14.1,No,No
171,2017-01-19,Albury,14.9,33.3,0.0,,,SSE,24.0,SSE,SE,20.0,13.0,52.0,29.0,1011.3,1006.5,,,20.8,31.5,No,Yes
172,2016-06-17,Uluru,8.2,21.9,0.0,,,,,,,,,79.0,40.0,1016.9,1013.3,,,11.5,20.9,No,No
173,2009-02-11,PerthAirport,23.0,39.2,0.0,10.4,12.8,NE,41.0,NE,ENE,26.0,9.0,20.0,11.0,1012.6,1009.3,1.0,1.0,28.8,37.9,No,No
174,2009-10-04,NorfolkIsland,17.2,20.9,0.0,4.0,1.2,NW,52.0,NNW,NW,24.0,22.0,83.0,93.0,1013.9,1011.3,4.0,8.0,20.0,18.0,No,Yes
175,2011-01-04,Wollongong,16.5,20.7,7.4,,,S,39.0,S,S,30.0,26.0,75.0,80.0,1014.8,1012.3,8.0,8.0,19.2,19.5,Yes,No
176,2015-06-22,PerthAirport,8.0,15.6,16.6,1.8,7.2,S,54.0,S,SSW,17.0,24.0,78.0,42.0,1021.6,1022.5,6.0,1.0,11.8,15.3,Yes,No
177,2014-03-13,Tuggeranong,14.9,23.1,0.0,,,E,41.0,,ESE,0.0,7.0,76.0,66.0,1020.4,1017.7,,,15.8,20.3,No,No
178,2014-04-11,Katherine,23.3,35.3,0.0,4.0,,SW,30.0,W,NE,7.0,7.0,89.0,86.0,1009.4,1005.6,7.0,7.0,26.1,35.0,No,No
179,2012-11-13,Witchcliffe,6.6,22.6,0.0,,,SSW,30.0,ESE,SSW,6.0,17.0,56.0,55.0,1021.5,1018.4,,,18.5,19.7,No,No
180,2014-12-09,Darwin,27.2,32.8,0.8,6.2,2.9,NNW,37.0,NNE,N,9.0,17.0,66.0,90.0,1009.8,1007.2,7.0,7.0,30.9,26.0,No,Yes
181,2011-05-27,Ballarat,6.2,11.4,4.8,,,WSW,26.0,WSW,WSW,13.0,15.0,99.0,96.0,1022.1,1020.9,8.0,6.0,7.6,10.2,Yes,Yes
182,2009-07-23,WaggaWagga,7.2,11.9,9.4,2.4,4.5,WNW,28.0,WSW,WSW,19.0,13.0,84.0,71.0,1015.7,1018.8,7.0,4.0,7.3,10.9,Yes,No
183,2012-05-17,MelbourneAirport,7.6,18.0,0.0,2.0,9.3,NNE,33.0,N,NNW,19.0,11.0,64.0,40.0,1024.8,1021.2,5.0,7.0,11.5,17.4,No,No
184,2015-05-13,Mildura,3.9,15.2,1.2,3.2,6.7,S,43.0,SW,S,17.0,19.0,79.0,35.0,1028.7,1029.4,0.0,4.0,7.5,14.5,Yes,No
185,2015-02-21,Portland,14.8,36.6,0.0,5.2,11.6,N,31.0,NE,SSW,11.0,11.0,90.0,28.0,1012.0,1009.3,,4.0,17.0,34.4,No,No
186,2010-10-02,Townsville,22.7,30.3,0.0,11.0,9.5,E,54.0,ESE,E,31.0,41.0,63.0,61.0,1018.9,1014.8,7.0,2.0,26.5,28.0,No,No
187,2009-07-31,MountGinini,-1.6,1.9,2.6,,,SW,57.0,WSW,W,15.0,20.0,98.0,90.0,,,,,0.0,1.1,Yes,No
188,2015-06-29,Mildura,6.4,13.3,0.0,0.6,4.0,SE,17.0,SSE,WNW,2.0,9.0,78.0,55.0,1033.3,1030.6,7.0,7.0,9.5,13.1,No,No
189,2009-12-31,Moree,19.8,28.5,12.8,6.0,0.0,NE,35.0,E,N,15.0,15.0,76.0,58.0,1017.6,1014.4,7.0,7.0,22.2,26.6,Yes,Yes
190,2013-03-17,Launceston,8.0,20.2,3.0,,,SSW,37.0,SE,S,17.0,17.0,54.0,34.0,1020.9,1019.7,,,11.5,18.9,Yes,No
191,2012-05-21,Darwin,21.6,32.1,0.0,4.2,10.4,ESE,48.0,SE,E,17.0,26.0,64.0,35.0,1013.4,1009.3,2.0,5.0,25.6,31.8,No,No
192,2014-05-24,Hobart,8.3,13.9,0.8,1.6,3.1,NNW,48.0,N,W,7.0,9.0,70.0,45.0,1012.1,1011.5,4.0,6.0,10.4,12.4,No,No
193,2015-02-27,Sydney,20.0,27.5,26.8,4.6,8.4,SE,28.0,S,ESE,11.0,17.0,97.0,60.0,1010.8,1009.5,6.0,2.0,21.1,26.4,Yes,No
194,2010-08-17,MountGinini,-6.1,3.8,4.6,,,SW,44.0,SW,W,22.0,9.0,73.0,56.0,,,,,-3.3,3.1,Yes,No
195,2014-06-04,Newcastle,9.5,21.0,0.0,,,,,NW,,9.0,0.0,68.0,63.0,,,0.0,2.0,13.0,19.0,No,Yes
196,2010-10-21,Tuggeranong,6.2,22.1,0.0,,,N,33.0,WSW,N,4.0,19.0,81.0,49.0,1025.1,1021.0,,,13.7,20.8,No,No
197,2013-01-28,Portland,8.9,20.9,0.0,6.2,5.4,SSE,37.0,N,SSW,7.0,17.0,80.0,92.0,1011.6,1013.6,8.0,8.0,15.7,14.0,No,Yes
198,2009-12-07,PerthAirport,18.0,29.5,0.0,9.4,11.2,ESE,52.0,ESE,ESE,37.0,24.0,50.0,28.0,1018.9,1016.6,6.0,1.0,21.0,28.1,No,No
199,2012-06-02,Tuggeranong,4.1,9.5,1.6,,,NNE,11.0,WSW,W,7.0,6.0,99.0,99.0,1024.5,1020.5,,,5.9,8.4,Yes,Yes
200,2009-05-19,Canberra,4.2,17.5,0.0,2.2,4.8,ENE,35.0,ESE,NE,4.0,20.0,85.0,60.0,1025.8,1022.4,7.0,6.0,8.7,15.8,No,No
201,2009-08-06,Wollongong,10.2,19.9,0.0,,,NE,37.0,WSW,N,9.0,17.0,57.0,45.0,1022.8,1017.8,,,15.0,18.9,No,No
202,2011-12-11,PerthAirport,18.0,32.3,0.0,9.6,6.8,E,56.0,E,SSE,28.0,22.0,50.0,28.0,1011.7,1008.3,2.0,8.0,24.3,31.9,No,No
203,2008-12-03,Hobart,8.4,17.0,0.6,7.8,11.7,SW,67.0,NW,WNW,20.0,22.0,68.0,40.0,1001.3,1003.9,7.0,6.0,10.4,14.3,No,Yes
204,2016-11-04,AliceSprings,14.7,36.0,0.0,,,SSE,39.0,E,SE,20.0,20.0,15.0,12.0,1015.2,1011.0,,4.0,28.8,33.5,No,No
205,2012-08-30,Penrith,6.9,21.6,0.0,,,NW,54.0,N,W,17.0,22.0,45.0,27.0,,,,,17.8,19.7,No,No
206,2012-10-25,Townsville,17.3,29.0,0.0,11.0,11.3,E,44.0,ESE,NE,28.0,31.0,43.0,44.0,1016.5,1012.1,2.0,1.0,27.3,27.6,No,No
207,2012-10-26,WaggaWagga,6.8,20.6,0.0,8.8,12.6,W,50.0,WNW,WSW,17.0,33.0,66.0,23.0,1012.2,1010.4,1.0,1.0,11.9,19.9,No,No
208,2016-05-29,NorfolkIsland,19.6,21.9,0.4,,,WSW,61.0,W,WSW,41.0,31.0,59.0,55.0,1010.8,1011.2,1.0,8.0,21.6,21.0,No,No
209,2009-08-16,Bendigo,7.3,15.4,1.6,3.0,,W,56.0,N,WNW,28.0,30.0,79.0,54.0,1003.8,1004.1,8.0,4.0,12.3,15.0,Yes,Yes
210,2017-06-16,MelbourneAirport,6.3,16.6,0.0,1.0,4.8,N,26.0,N,,17.0,0.0,78.0,65.0,1026.5,1024.2,5.0,3.0,10.2,14.2,No,No
211,2014-09-05,Katherine,11.0,35.2,0.0,7.8,,E,30.0,SSW,ESE,6.0,11.0,44.0,47.0,1014.8,1009.4,0.0,0.0,20.5,35.0,No,No
212,2015-04-30,Watsonia,3.5,20.4,0.0,1.6,10.1,S,17.0,E,S,6.0,6.0,100.0,40.0,1032.0,1028.4,1.0,1.0,6.9,19.8,No,No
213,2013-04-26,SalmonGums,16.6,32.2,0.0,,,SSW,37.0,NNW,NW,9.0,19.0,34.0,21.0,,,,,22.1,30.6,No,No
214,2011-11-15,Albury,11.9,29.3,0.0,,,WNW,37.0,SSE,W,2.0,19.0,65.0,29.0,1016.4,1014.5,,,18.9,28.4,No,No
215,2015-06-27,Walpole,5.7,17.0,0.0,,,ENE,17.0,,SE,0.0,13.0,98.0,59.0,1033.4,1030.9,,,10.6,16.2,No,No
216,2017-03-16,GoldCoast,22.0,28.1,8.4,,,SE,31.0,SSE,SE,9.0,26.0,99.0,94.0,1012.1,1008.9,,,24.7,27.0,Yes,No
217,2016-12-16,Brisbane,23.6,30.0,0.0,4.0,9.8,E,28.0,NNE,NE,9.0,11.0,51.0,45.0,1014.0,1012.0,7.0,7.0,27.9,29.1,No,No
218,2015-04-10,Wollongong,13.7,19.6,0.8,,,SSE,44.0,SSW,S,22.0,35.0,83.0,77.0,1025.0,1023.4,7.0,8.0,16.3,18.4,No,Yes
219,2009-11-30,Richmond,13.7,24.2,0.0,28.6,,SSW,50.0,SSW,NNE,13.0,13.0,50.0,66.0,1008.0,1009.3,,,20.9,18.7,No,Yes
220,2017-05-13,Portland,2.0,13.8,0.0,,,E,24.0,NNW,SE,6.0,17.0,88.0,69.0,1025.9,1024.3,7.0,8.0,9.7,13.2,No,Yes
221,2011-09-07,Hobart,3.7,13.4,0.8,1.8,7.5,SW,46.0,WNW,SSE,15.0,15.0,49.0,51.0,1012.5,1014.6,,,9.5,10.7,No,No
222,2014-09-27,Penrith,12.6,23.3,0.0,,,ESE,28.0,S,SSW,11.0,6.0,53.0,29.0,,,,,18.2,22.4,No,No
223,2012-02-08,Cobar,14.4,28.5,0.0,9.6,,SSW,33.0,S,SSE,15.0,17.0,41.0,23.0,1010.1,1008.8,1.0,1.0,19.8,27.1,No,No
224,2009-06-30,Walpole,7.5,13.6,21.4,,,W,69.0,W,WSW,22.0,28.0,75.0,62.0,1005.2,1009.3,,,10.1,13.4,Yes,Yes
225,2014-11-06,Townsville,22.0,29.6,17.0,5.8,11.7,NE,35.0,E,NE,20.0,24.0,59.0,59.0,1015.9,1012.3,2.0,1.0,27.2,27.6,Yes,No
226,2015-02-28,MountGambier,14.2,32.6,0.4,4.4,4.0,WNW,57.0,N,WSW,15.0,31.0,66.0,48.0,1004.2,1002.8,8.0,6.0,21.1,25.8,No,Yes
227,2017-01-22,Watsonia,10.3,31.4,0.0,5.8,13.2,SSW,26.0,ESE,WSW,6.0,9.0,79.0,36.0,1016.6,1012.0,1.0,0.0,16.8,29.9,No,No
228,2016-06-23,Launceston,5.0,12.0,11.0,,,NNW,56.0,NNW,NNW,11.0,33.0,96.0,89.0,,,8.0,8.0,10.0,11.7,Yes,Yes
229,2016-11-16,NorfolkIsland,17.7,22.0,8.4,3.2,,WSW,48.0,SW,WSW,26.0,28.0,68.0,57.0,1013.7,1012.3,,3.0,20.6,20.9,Yes,No
230,2015-09-14,Cairns,20.0,28.2,8.2,,,SE,50.0,SSE,SE,20.0,31.0,75.0,62.0,1019.8,1016.4,8.0,7.0,23.6,25.7,Yes,No
231,2009-03-04,MountGinini,3.6,11.5,0.8,,,,,,W,,22.0,,45.0,,,,,,11.0,No,No
232,2017-04-01,Katherine,23.0,34.0,0.0,8.0,,SE,41.0,ESE,SE,19.0,13.0,45.0,,1011.5,1008.0,2.0,,28.5,,No,No
233,2011-01-06,Melbourne,15.9,30.8,0.0,6.4,10.3,NNE,33.0,WNW,SE,9.0,19.0,71.0,48.0,1010.5,1007.3,,,17.9,25.6,No,No
234,2012-09-18,MountGambier,2.6,16.2,0.4,0.4,10.4,SSW,31.0,S,SW,15.0,22.0,82.0,63.0,1016.9,1015.5,5.0,3.0,12.7,13.9,No,No
235,2017-06-13,Ballarat,7.1,13.4,0.4,,,SSE,24.0,S,S,19.0,17.0,98.0,86.0,1032.2,1029.7,8.0,,8.0,12.4,No,No
236,2013-03-14,Witchcliffe,12.3,18.0,0.0,,,SE,28.0,SE,SSW,15.0,13.0,75.0,82.0,1017.0,1014.9,,,14.6,17.2,No,Yes
237,2012-11-22,Albany,16.4,24.9,0.0,5.2,10.2,,,SE,SSE,9.0,13.0,80.0,76.0,1010.8,1006.5,4.0,4.0,20.7,22.9,No,No
238,2013-04-14,Richmond,10.4,29.3,0.0,,,NE,17.0,,E,0.0,4.0,99.0,29.0,1014.3,1010.5,,,16.8,28.8,No,No
239,2015-04-28,Albany,11.3,24.7,0.0,2.6,9.9,,,E,ENE,19.0,15.0,61.0,34.0,1025.7,1021.2,0.0,6.0,16.0,23.8,No,No
240,2012-11-20,Williamtown,13.3,23.7,5.0,,,S,57.0,SSE,SSE,30.0,28.0,70.0,44.0,1020.4,1021.0,8.0,4.0,20.1,23.2,Yes,No
241,2016-05-08,Cobar,18.0,21.0,6.8,4.2,,NNE,43.0,NE,NNE,24.0,20.0,67.0,92.0,1011.8,1008.8,8.0,8.0,20.0,17.1,Yes,Yes
242,2016-11-25,Walpole,12.2,25.4,0.0,,,SE,35.0,E,SE,17.0,19.0,58.0,59.0,1021.6,1017.5,,,19.7,23.3,No,No
243,2014-04-15,CoffsHarbour,16.6,23.6,29.2,1.8,6.0,S,43.0,SW,S,19.0,28.0,74.0,51.0,1019.2,1015.9,7.0,4.0,19.0,23.0,Yes,No
244,2010-12-14,Bendigo,12.6,27.9,0.0,5.8,,NW,30.0,SE,SE,17.0,6.0,55.0,37.0,1014.9,1010.5,1.0,2.0,18.6,25.9,No,No
245,2012-10-09,Melbourne,8.3,18.1,0.0,2.0,9.1,SW,41.0,WSW,WSW,19.0,15.0,64.0,36.0,1015.1,1012.2,2.0,6.0,11.9,16.8,No,Yes
246,2011-09-14,Darwin,18.2,33.5,0.0,9.4,11.0,E,54.0,ESE,NNE,33.0,24.0,17.0,19.0,1016.6,1011.7,0.0,0.0,26.4,32.5,No,No
247,2009-01-11,Woomera,18.1,33.3,0.0,14.2,13.2,SSE,44.0,S,SSW,24.0,7.0,42.0,15.0,1009.9,1008.2,1.0,0.0,21.9,31.7,No,No
248,2016-05-13,Mildura,8.2,22.3,0.0,3.6,8.2,N,28.0,WNW,N,9.0,13.0,91.0,49.0,1024.9,1021.7,0.0,0.0,13.2,21.5,No,No
249,2014-01-04,BadgerysCreek,18.1,32.9,0.0,,,ESE,41.0,SSW,ESE,4.0,24.0,66.0,46.0,1003.3,1000.9,,,22.4,28.1,No,No
250,2017-04-13,Watsonia,8.9,23.9,0.0,1.8,10.0,SSW,28.0,ENE,SW,6.0,13.0,100.0,39.0,1024.8,1021.3,1.0,1.0,13.5,23.0,No,No
251,2011-12-31,Portland,12.3,29.3,0.0,7.6,14.0,S,30.0,,S,0.0,17.0,68.0,31.0,1015.9,1015.5,1.0,,23.3,27.6,No,No
252,2015-11-10,Nuriootpa,18.2,25.9,0.0,11.8,3.8,SE,56.0,SE,ESE,20.0,17.0,49.0,38.0,1017.1,1016.4,8.0,7.0,20.7,24.4,No,No
253,2014-01-23,Witchcliffe,20.2,27.3,0.0,,,SSE,57.0,SSE,SSE,26.0,31.0,66.0,61.0,1012.0,1012.6,,,24.3,25.6,No,No
254,2012-10-03,Melbourne,9.9,27.2,0.0,4.0,11.4,N,50.0,N,NNW,20.0,24.0,49.0,30.0,1025.0,1020.4,,,18.7,24.7,No,No
255,2016-03-17,Adelaide,23.2,35.4,0.0,,,W,35.0,NE,NW,9.0,11.0,44.0,30.0,1008.0,1003.6,,,28.4,34.8,No,Yes
256,2016-11-11,Brisbane,19.8,31.8,0.0,7.4,9.3,NNE,26.0,NW,NE,4.0,15.0,54.0,64.0,1012.6,1008.9,7.0,3.0,28.2,27.8,No,No
257,2010-04-21,Walpole,12.4,19.2,3.2,,,SSW,30.0,WSW,SSW,7.0,17.0,99.0,60.0,1016.7,1017.1,,,15.8,18.5,Yes,Yes
258,2014-10-09,Katherine,22.8,40.4,0.0,9.4,,E,44.0,WNW,ESE,7.0,22.0,49.0,24.0,1012.7,1007.4,0.0,2.0,31.6,39.5,No,No
259,2017-01-12,Wollongong,20.9,26.3,0.0,,,SSW,33.0,SSW,ESE,7.0,13.0,79.0,70.0,1012.7,1011.1,8.0,,22.7,25.6,No,No
260,2014-12-02,SydneyAirport,19.1,31.2,5.2,8.6,10.7,SSE,69.0,NW,NE,22.0,39.0,71.0,48.0,1011.7,1008.5,6.0,2.0,23.3,29.9,Yes,No
261,2010-02-23,NorahHead,24.1,29.1,0.0,,,SSE,56.0,SW,SSE,9.0,44.0,59.0,75.0,1013.0,1015.0,,,28.4,23.2,No,No
262,2016-02-13,AliceSprings,19.2,41.3,0.0,15.8,12.7,SSW,39.0,N,S,6.0,24.0,15.0,6.0,1010.9,1006.8,0.0,0.0,33.2,40.1,No,No
263,2014-04-02,Uluru,20.5,36.7,0.0,,,SSW,50.0,SE,S,24.0,15.0,32.0,21.0,1012.3,1009.1,,,28.5,35.1,No,Yes
264,2012-11-28,Brisbane,20.7,30.3,0.0,8.4,11.2,NE,26.0,NE,NNE,4.0,11.0,59.0,54.0,1016.8,1013.7,6.0,7.0,27.3,28.4,No,Yes
265,2014-12-11,Cairns,25.6,32.1,0.0,6.6,6.8,NE,33.0,NE,NNE,11.0,15.0,71.0,68.0,1011.5,1007.3,4.0,6.0,29.8,30.4,No,No
266,2014-04-24,Newcastle,,29.5,0.0,,,,,,NW,,9.0,,34.0,,,,6.0,,29.2,No,Yes
267,2014-02-05,MountGambier,11.2,32.7,0.0,7.2,12.7,SSW,35.0,E,E,17.0,15.0,57.0,25.0,1018.7,1014.2,0.0,0.0,17.2,31.7,No,No
268,2016-11-30,Walpole,8.9,21.0,0.0,,,WSW,35.0,NW,WSW,13.0,17.0,61.0,61.0,1015.2,1012.9,,,17.1,20.1,No,No
269,2017-04-06,Albury,9.3,24.8,0.0,,,E,17.0,E,ESE,4.0,7.0,64.0,31.0,1026.0,1022.5,,,15.8,23.7,No,No
270,2014-06-15,PerthAirport,3.8,19.8,0.0,0.6,9.2,NE,26.0,NNE,N,9.0,11.0,70.0,43.0,1030.8,1026.2,1.0,1.0,9.8,19.5,No,No
271,2015-02-13,Portland,13.1,30.3,0.0,6.2,3.7,W,33.0,E,WSW,15.0,17.0,87.0,48.0,1018.5,1016.8,,5.0,18.7,28.9,No,Yes
272,2015-01-01,Ballarat,7.2,27.4,0.0,,,SSE,35.0,SSW,ENE,19.0,17.0,54.0,33.0,1013.9,1012.2,8.0,8.0,17.0,23.8,No,No
273,2014-07-12,Portland,6.5,11.0,12.4,1.4,6.0,SSW,46.0,SSW,SSW,15.0,19.0,72.0,66.0,1024.0,1026.4,8.0,1.0,8.3,10.9,Yes,No
274,2009-11-21,Cairns,22.3,29.4,7.6,7.0,4.4,E,31.0,,ENE,0.0,15.0,81.0,67.0,1012.6,1009.6,8.0,7.0,25.8,28.8,Yes,Yes
275,2016-08-25,PearceRAAF,8.0,18.8,0.0,,9.6,ENE,48.0,ENE,ENE,33.0,20.0,70.0,48.0,1024.8,1019.4,,,11.4,18.5,No,No
276,2009-04-07,Nuriootpa,7.9,19.5,0.0,3.2,10.4,ESE,35.0,SE,SE,22.0,19.0,69.0,40.0,1031.6,1028.0,6.0,0.0,10.9,18.3,No,No
277,2012-03-09,CoffsHarbour,14.3,27.2,0.0,4.8,11.7,SW,28.0,SW,E,11.0,17.0,67.0,46.0,1010.6,1008.2,0.0,1.0,21.3,26.0,No,No
278,2010-11-08,Hobart,13.4,22.8,1.0,5.6,11.0,NNW,57.0,NNW,NW,35.0,31.0,44.0,27.0,1005.3,1006.1,5.0,7.0,16.6,21.9,No,No
279,2009-12-07,Cobar,19.8,37.5,0.0,10.8,12.5,WNW,37.0,ESE,NW,7.0,13.0,16.0,7.0,1012.6,1009.1,1.0,2.0,29.1,36.2,No,No
280,2012-07-06,WaggaWagga,-2.4,14.1,0.2,1.6,8.9,ESE,17.0,E,WNW,11.0,7.0,78.0,45.0,1035.6,1032.6,2.0,1.0,4.3,13.4,No,No
281,2011-10-10,Melbourne,7.4,16.1,3.6,3.0,5.6,WNW,41.0,W,W,19.0,26.0,62.0,64.0,1011.1,1009.1,7.0,7.0,10.2,12.8,Yes,Yes
282,2013-08-04,CoffsHarbour,4.9,20.1,0.2,3.8,10.1,NE,30.0,NW,NE,7.0,17.0,60.0,46.0,1016.9,1014.4,3.0,1.0,15.6,19.3,No,No
283,2013-10-05,Penrith,6.3,30.2,0.2,,,NW,31.0,WSW,W,2.0,13.0,51.0,17.0,,,,,16.2,29.6,No,No
284,2016-11-21,Mildura,19.9,39.6,0.8,10.6,4.1,NW,80.0,NNE,N,17.0,43.0,34.0,19.0,1009.2,1005.5,6.0,7.0,27.9,35.6,No,Yes
285,2008-12-07,Wollongong,17.9,23.6,0.6,,,SSE,50.0,WNW,SSE,28.0,28.0,67.0,80.0,1007.2,1008.9,8.0,7.0,21.0,20.4,No,Yes
286,2013-07-23,Portland,4.5,12.5,3.2,0.8,2.0,SSW,37.0,S,SSW,15.0,13.0,74.0,72.0,1027.8,1029.4,8.0,7.0,10.9,11.6,Yes,No
287,2016-07-11,Witchcliffe,9.6,15.4,7.4,,,SSW,44.0,S,SSW,11.0,15.0,82.0,78.0,1021.9,1022.9,,,10.9,12.7,Yes,No
288,2014-02-03,Sydney,21.3,27.1,0.0,12.0,11.6,NE,56.0,NNE,NE,26.0,33.0,55.0,51.0,1015.7,1012.0,1.0,0.0,24.9,25.9,No,No
289,2016-12-09,Katherine,28.0,39.4,0.0,12.0,,NE,41.0,NW,NNE,6.0,20.0,62.0,,1009.4,1005.0,7.0,,32.5,,No,No
290,2016-12-18,Albany,11.5,21.0,0.0,,,,,SW,,33.0,,71.0,,1012.3,1012.3,6.0,,18.2,,No,No
291,2010-03-20,Hobart,15.3,20.4,0.0,5.8,1.3,WNW,48.0,NNW,NW,22.0,11.0,52.0,45.0,1015.5,1015.2,7.0,7.0,16.3,18.6,No,No
292,2016-07-14,Moree,5.4,11.8,0.0,,,S,35.0,SSW,SW,15.0,20.0,64.0,45.0,1031.0,1028.9,3.0,4.0,7.7,11.5,No,No
293,2013-08-08,Cairns,11.9,26.6,0.0,4.8,10.8,NE,30.0,,NNE,0.0,17.0,58.0,49.0,1016.9,1012.7,0.0,0.0,21.1,25.0,No,No
294,2013-10-21,Wollongong,15.7,26.9,0.0,,,S,35.0,ENE,NNW,9.0,13.0,63.0,72.0,1015.2,1011.4,,,22.6,22.7,No,No
295,2015-11-20,Wollongong,20.1,39.8,0.0,,,S,69.0,ENE,E,11.0,17.0,84.0,80.0,1011.8,1005.2,,,22.1,24.9,No,No
296,2012-03-23,Wollongong,16.2,24.1,1.4,,,W,61.0,WSW,W,15.0,24.0,47.0,32.0,1003.3,1001.7,,,18.1,23.8,Yes,No
297,2008-04-12,Canberra,6.1,24.1,0.0,4.6,6.1,WNW,35.0,SSW,WNW,6.0,11.0,75.0,32.0,1019.2,1015.8,7.0,3.0,11.5,23.7,No,Yes
298,2017-05-04,WaggaWagga,3.8,20.0,0.0,2.6,,E,30.0,ESE,SSW,9.0,6.0,58.0,35.0,1031.1,1027.9,,,12.4,19.4,No,No
299,2015-08-30,Darwin,22.0,31.0,0.0,6.4,11.1,NNW,35.0,NE,NNW,13.0,22.0,73.0,60.0,1016.5,1012.5,1.0,3.0,26.9,29.9,No,No
300,2012-07-25,Witchcliffe,6.3,15.4,0.6,,,SSW,35.0,WSW,SW,4.0,15.0,,,1031.5,1030.6,,,11.6,12.3,No,Yes
301,2011-11-09,NorfolkIsland,15.1,21.7,0.0,5.2,11.9,E,28.0,SSE,SE,15.0,17.0,62.0,64.0,1023.5,1021.3,1.0,1.0,20.1,20.0,No,No
302,2011-03-12,MountGambier,12.5,29.9,0.0,4.0,11.4,WNW,35.0,N,WNW,11.0,17.0,82.0,38.0,1015.6,1013.9,1.0,4.0,19.3,29.3,No,No
303,2016-07-17,Richmond,6.1,19.5,0.6,,,NE,19.0,SSE,ENE,2.0,9.0,99.0,73.0,1031.5,1026.9,8.0,4.0,12.3,18.4,No,No
304,2011-08-05,Moree,6.6,22.4,0.0,3.8,9.9,NE,43.0,NE,N,26.0,19.0,58.0,25.0,1028.5,1024.1,1.0,5.0,15.4,21.5,No,No
305,2011-02-13,Portland,9.3,18.2,0.2,5.4,6.8,SW,28.0,SW,SSW,7.0,15.0,68.0,65.0,1024.4,1024.9,8.0,8.0,15.2,17.8,No,No
